r,g,b,cluster
1.235787,1.142667,0.548811,0
-0.065303,0.341880,1.417034,0
0.818153,0.692224,0.038903,0
-0.756004,-1.710135,1.720223,1
-1.125449,-1.293059,-1.353010,1
-0.434748,0.058268,0.976032,0
-1.318203,-0.592371,0.466123,1
-1.414580,-1.743501,-1.449479,1
-1.735837,-1.660086,-1.477042,1
1.187598,1.075935,0.548811,0
0.753902,0.642175,-0.030004,0
-1.816151,-2.110528,-1.601074,1
-1.784026,-2.010430,-1.669980,1
-1.125449,-1.293059,-1.490823,1
-1.205764,-1.743501,0.838219,1
-1.253952,-0.442223,0.452342,1
-0.723879,-0.859299,-1.132509,1
-0.932695,-1.092862,-1.408135,1
-1.494895,-1.660086,-1.601074,1
-1.960717,-2.193943,-1.697543,1
0.882404,0.775640,0.162934,0
0.159577,0.108318,-0.457225,0
-1.767963,-1.977064,-1.697543,1
0.031074,0.408613,1.361909,0
0.705713,0.758957,1.541066,0
-0.338371,0.291831,1.113845,0
0.850279,0.708907,0.107809,0
-0.836318,-0.475589,0.355873,1
1.605232,0.358563,-0.498569,0
0.689650,0.492028,-0.195380,0
-0.707816,-0.875982,-1.297885,1
0.496897,0.692224,0.135372,0
-0.884507,-0.175294,0.810656,0
1.219724,1.125984,0.535030,0
-1.864340,-1.726818,-1.697543,1
1.155473,1.042568,0.521249,0
2.087117,-2.210626,0.066465,0
-1.751900,-2.093845,0.893344,1
-2.008905,-2.193943,-1.697543,1
0.753902,0.592126,-0.057567,0
0.577211,0.358563,0.603936,0
-1.703711,-1.943698,-1.683762,1
0.930593,0.859055,0.259404,0
-1.253952,-0.725835,0.259404,1
0.288080,0.542077,1.485941,0
1.235787,1.142667,0.548811,0
-0.804193,-0.909349,-1.256541,1
0.480834,0.441979,-0.002441,0
-1.462769,-1.660086,-1.601074,1
-0.017114,0.675541,1.320565,0
0.930593,0.809006,0.135372,0
0.737839,0.875738,0.796875,0
0.207766,0.108318,-0.471006,0
0.223828,0.742274,1.485941,0
1.010907,0.892421,0.314529,0
-2.008905,-2.143894,0.948469,1
-1.944654,-2.160577,-1.697543,1
0.914530,0.775640,0.149153,0
1.187598,1.075935,0.548811,0
1.219724,1.342863,1.816692,0
-1.398518,-1.559987,-1.187634,1
0.834216,0.692224,-0.002441,0
-0.595376,-0.759201,-0.856883,1
0.834216,0.725590,0.038903,0
1.187598,1.075935,0.535030,0
1.187598,1.075935,0.535030,0
-0.515062,-1.693452,-1.518386,1
-1.109387,-1.226326,-1.421917,1
-0.804193,0.758957,1.513503,0
-0.001051,0.091635,-0.567475,0
1.203661,1.092618,0.548811,0
0.818153,0.692224,0.231841,0
0.609336,0.525394,-0.043785,0
0.352331,0.542077,1.472159,0
0.930593,0.859055,0.259404,0
0.175640,0.091635,-0.429662,0
0.657525,0.542077,-0.112692,0
-1.141512,-1.293059,-1.408135,1
0.143514,0.074951,-0.484787,0
1.267912,1.159350,0.617718,0
0.914530,0.775640,0.245622,0
-0.788130,-0.926032,-1.325448,1
-1.270015,-1.126228,-1.063603,1
0.625399,0.458662,-0.154036,0
0.834216,0.692224,0.080247,0
0.175640,0.041585,-0.608819,0
0.416582,0.358563,-0.250505,0
-0.964821,-1.109545,-1.366792,1
0.111389,0.542077,1.348127,0
0.223828,0.158367,-0.415881,0
2.087117,-0.742518,1.789130,0
-1.157575,-1.309742,-1.504605,1
-0.145617,0.358563,1.224096,0
0.239891,0.175050,-0.402099,0
-1.398518,-1.559987,-1.297885,1
0.304143,0.508711,1.472159,0
-1.960717,-2.193943,-1.697543,1
0.545085,0.425296,-0.126473,0
-0.675690,-0.825933,-1.215197,1
-0.739941,-0.926032,-0.884446,1
1.267912,1.176033,0.631499,0
0.866342,0.675541,0.094028,0
1.043033,0.909104,0.259404,0
0.047137,-0.025147,-0.526131,0
0.721776,0.825689,-0.016223,0
0.786027,0.658858,0.011340,0
1.187598,1.075935,0.535030,0
-1.173638,-1.009447,0.094028,1
0.818153,0.992519,1.582410,0
-1.270015,-0.542321,0.507467,1
-2.008905,2.043551,1.623754,0
-0.434748,-0.692469,0.397217,1
-1.157575,-1.243010,-1.435698,1
0.737839,0.642175,-0.002441,0
1.219724,1.109301,0.562593,0
0.512959,0.391929,-0.319412,0
0.769965,0.675541,0.052684,0
0.015012,-0.008464,-0.553694,0
0.898467,0.758957,0.231841,0
-1.077261,-1.276376,-1.063603,1
-0.145617,-0.308759,-0.787976,1
-0.739941,-0.842616,-1.201416,1
-2.008905,-1.876965,0.355873,1
-1.767963,-1.993747,-1.669980,1
-0.225931,0.291831,1.458378,0
-0.948758,-1.092862,-1.353010,1
-1.029072,-1.126228,-1.366792,1
-1.157575,-1.326425,-1.463261,1
0.689650,0.825689,1.485941,0
-0.241994,1.643158,1.623754,0
-1.992842,-2.177260,-1.697543,1
1.846174,1.209399,0.672843,0
0.834216,0.692224,0.080247,0
-1.141512,-1.293059,-1.408135,1
0.898467,0.792323,0.176716,0
-1.543083,-1.676769,-1.477042,1
0.529022,0.391929,-0.291849,0
-0.258057,0.241782,1.127626,0
-1.751900,-1.977064,-1.656199,1
0.769965,0.658858,-0.016223,0
0.239891,0.141684,-0.636382,0
-0.868444,-0.775884,0.025121,1
0.015012,0.175050,0.631499,0
0.448708,0.308514,-0.360756,0
-1.607334,-1.843599,-1.601074,1
0.561148,0.508711,0.011340,0
0.191703,0.058268,-0.622601,0
0.609336,0.525394,-0.126473,0
1.428541,1.559743,1.499722,0
0.127451,-0.025147,-0.636382,0
-0.996947,-0.058513,0.976032,0
0.930593,0.792323,0.162934,0
1.171535,1.059251,0.521249,0
0.448708,0.725590,1.582410,0
0.769965,0.592126,-0.057567,0
-0.579313,-0.659103,-0.980915,1
1.155473,1.042568,0.507467,0
0.207766,0.108318,-0.471006,0
0.834216,0.708907,0.052684,0
0.512959,0.425296,-0.071348,0
0.721776,0.592126,0.066465,0
0.978781,1.309497,1.816692,0
0.625399,0.508711,-0.140255,0
0.962719,0.792323,0.162934,0
-0.033177,-0.158611,-0.663944,0
-0.788130,-0.959398,-1.353010,1
-0.338371,1.226082,1.072501,0
0.159577,0.091635,-0.415881,0
0.336268,0.258465,-0.374537,0
-0.017114,-0.075196,-0.002441,0
-0.723879,-0.859299,-1.270322,1
1.974677,1.259448,1.100064,0
0.272017,0.191733,-0.346974,0
0.448708,0.308514,-0.360756,0
-1.992842,-0.075196,1.747786,0
0.850279,0.758957,0.094028,0
0.272017,0.141684,-0.526131,0
2.087117,-0.075196,-1.697543,0
-0.756004,-1.693452,1.789130,1
-0.145617,-0.258710,-0.553694,1
-0.868444,-0.041830,-0.291849,1
1.155473,1.075935,0.466123,0
-1.093324,-0.542321,0.383435,1
-1.125449,-1.276376,-1.394354,1
-0.900570,-1.026130,-1.353010,1
1.283975,1.192716,0.645280,0
-1.703711,-1.943698,-1.683762,1
0.175640,0.108318,-0.457225,0
-1.173638,-0.058513,-0.016223,1
0.545085,0.492028,-0.002441,0
-0.145617,0.358563,1.224096,0
-1.189701,-1.343108,-1.449479,1
-0.241994,1.326180,1.155189,0
-1.237889,-1.359791,-1.022259,1
1.187598,1.075935,0.548811,0
0.577211,0.742274,1.472159,0
0.769965,0.592126,-0.002441,0
-0.065303,-0.175294,-0.622601,0
1.235787,1.326180,1.775348,0
-0.113491,-0.258710,-0.774195,1
0.689650,0.575443,-0.085129,0
-0.531125,0.041585,1.251658,0
-1.125449,-1.226326,-1.380573,1
-1.270015,-0.675786,0.218060,1
0.448708,0.358563,-0.043785,0
0.930593,0.809006,0.135372,0
1.219724,1.092618,0.507467,0
-0.322308,0.291831,1.375690,0
-0.177742,-0.025147,0.893344,0
-0.547188,0.108318,1.100064,0
-1.751900,-1.943698,-1.477042,1
0.786027,0.692224,0.066465,0
2.006803,1.876721,1.003595,0
-0.868444,-1.009447,-1.394354,1
0.545085,0.492028,-0.098911,0
-0.723879,-0.675786,0.121590,1
-1.848277,-2.060479,-1.628637,1
-1.382455,-1.509938,-1.559730,1
-0.225931,-0.825933,-1.449479,1
-0.466873,0.241782,1.334346,0
1.043033,0.925787,0.342092,0
0.866342,0.742274,0.080247,0
1.203661,1.092618,0.479905,0
-0.498999,0.058268,1.100064,0
-0.193805,-0.692469,-0.608819,1
0.561148,0.008219,-0.553694,0
0.207766,0.058268,-0.374537,0
-0.980884,-1.893649,-1.587293,1
-0.531125,-0.692469,-1.215197,1
0.175640,0.108318,-0.457225,0
0.641462,0.525394,-0.126473,0
1.155473,-0.158611,-0.774195,0
2.071054,2.043551,1.789130,0
1.075158,1.009202,0.383435,0
2.022865,1.559743,1.361909,0
0.432645,0.909104,1.816692,0
0.737839,0.675541,0.052684,0
0.689650,0.608809,0.025121,0
-0.611439,-0.592371,0.300748,1
0.962719,0.842372,1.816692,0
1.075158,0.975836,0.576374,0
0.191703,0.542077,1.320565,0
0.850279,0.708907,0.107809,0
0.239891,0.175050,-0.402099,0
0.737839,0.608809,-0.030004,0
-1.960717,-2.193943,-1.697543,1
-1.045135,-1.176277,-1.339229,1
-1.125449,-1.276376,-1.394354,1
-1.382455,-1.443206,-1.435698,1
1.235787,0.892421,0.686624,0
-1.318203,-1.476572,-1.559730,1
-0.129554,-0.275393,-0.898227,1
-1.125449,-1.276376,-1.394354,1
0.239891,0.175050,-0.346974,0
1.187598,1.075935,0.535030,0
0.850279,0.708907,0.094028,0
1.637358,1.309497,1.127626,0
0.368394,0.492028,1.444597,0
0.705713,0.859055,1.375690,0
0.207766,0.074951,-0.608819,0
1.123347,1.025885,0.452342,0
0.834216,0.225099,0.025121,0
0.737839,0.592126,-0.002441,0
-0.193805,-0.342125,-0.953352,1
-1.767963,-2.110528,0.879563,1
0.850279,0.675541,0.011340,0
-1.157575,-0.875982,1.251658,1
-1.334266,-0.875982,-0.843102,1
-1.189701,-0.508955,0.562593,1
-0.113491,0.275148,1.389471,0
0.737839,0.608809,-0.030004,0
0.577211,0.458662,-0.181598,0
0.288080,0.141684,-0.498569,0
0.850279,0.708907,0.011340,0
-1.125449,-1.209643,-1.408135,1
0.914530,0.792323,0.121590,0
-0.225931,-0.659103,-0.650163,1
-1.366392,-2.210626,0.286966,1
0.930593,0.775640,0.204278,0
0.384457,0.341880,-0.167817,0
-0.209868,-0.358808,-0.967133,1
1.219724,1.125984,0.535030,0
1.107284,0.992519,0.383435,0
1.219724,1.109301,0.562593,0
-1.045135,-1.142911,-1.380573,1
0.095326,0.024902,1.499722,0
0.175640,0.108318,-0.457225,0
-0.274119,-0.425540,-0.994696,1
-0.258057,-0.342125,-0.829320,1
-1.751900,2.043551,1.816692,0
-1.446706,-1.643403,-1.587293,1
0.673588,0.508711,-0.126473,0
0.609336,0.942470,1.554847,0
0.255954,0.191733,-0.388318,0
-1.173638,-1.276376,-1.408135,1
-1.944654,-2.210626,0.659062,1
1.219724,1.109301,0.493686,0
0.786027,0.658858,0.011340,0
-0.129554,-0.141928,-0.085129,0
0.898467,0.775640,0.107809,0
-0.001051,0.425296,1.348127,0
0.432645,0.975836,0.300748,0
0.994844,0.875738,0.286966,0
0.111389,-0.008464,0.121590,0
0.882404,0.775640,0.162934,0
-1.462769,-1.660086,-1.601074,1
1.910426,1.709890,1.168970,0
0.850279,0.725590,0.066465,0
-1.800088,-2.027113,-1.697543,1
-0.113491,0.542077,-1.256541,0
-0.434748,0.008219,1.003595,0
0.625399,0.708907,1.499722,0
-1.543083,-1.109545,-1.228978,1
-0.097428,0.325197,1.403253,0
0.914530,0.842372,0.245622,0
0.850279,0.708907,0.094028,0
-0.466873,-0.625737,-0.774195,1
0.721776,0.608809,-0.057567,0
0.625399,0.492028,-0.126473,0
0.320205,0.508711,1.816692,0
1.091221,1.009202,0.466123,0
1.187598,1.075935,0.548811,0
-0.065303,0.425296,1.306784,0
-0.161680,0.258465,1.293002,0
1.251850,1.142667,0.603936,0
0.593274,0.542077,-0.043785,0
0.529022,0.475345,-0.016223,0
-0.354434,-0.458906,-0.884446,1
-1.093324,-0.175294,0.824438,0
-0.097428,0.375246,1.265440,0
0.657525,0.508711,-0.154036,0
0.866342,0.758957,0.066465,0
0.914530,0.859055,0.259404,0
0.609336,0.475345,-0.140255,0
-0.081365,0.375246,1.375690,0
1.059096,1.209399,1.802911,0
0.512959,0.475345,0.025121,0
0.962719,0.842372,0.162934,0
0.384457,0.325197,-0.278068,0
0.047137,0.575443,1.320565,0
0.175640,0.108318,-0.457225,0
0.464771,0.441979,-0.126473,0
-0.258057,1.626475,1.747786,0
-0.739941,-0.842616,-1.242760,1
0.464771,0.341880,-0.388318,0
-0.836318,-1.393157,-1.435698,1
-1.366392,-1.526621,-1.601074,1
0.802090,0.658858,0.052684,0
-1.173638,-0.592371,0.342092,1
1.187598,1.075935,0.535030,0
-1.494895,-1.660086,-1.601074,1
1.364289,-0.475589,-0.595038,0
0.641462,0.508711,-0.112692,0
-0.065303,0.542077,1.306784,0
-0.980884,-1.142911,-1.449479,1
1.187598,1.075935,0.535030,0
0.625399,0.492028,-0.126473,0
1.171535,1.092618,0.479905,0
0.512959,1.025885,1.816692,0
0.561148,0.508711,0.011340,0
-0.258057,-0.408857,-1.008477,1
-0.884507,-0.992764,-1.228978,1
-1.093324,0.275148,0.121590,0
0.047137,0.558760,1.472159,0
-1.157575,-0.458906,0.576374,1
0.882404,0.742274,0.121590,0
1.203661,1.075935,0.493686,0
-1.045135,-1.209643,-0.870664,1
1.203661,1.092618,0.548811,0
1.219724,1.125984,0.535030,0
-1.125449,-1.343108,-1.587293,1
-0.274119,1.459645,1.637535,0
0.239891,0.825689,1.761567,0
0.464771,-0.542321,1.348127,0
1.187598,1.092618,0.507467,0
1.123347,1.009202,0.479905,0
0.593274,0.475345,-0.181598,0
0.159577,0.024902,-0.650163,0
0.978781,0.909104,0.273185,0
-1.896465,-2.160577,-1.697543,1
-0.290182,1.526377,1.678879,0
0.384457,0.475345,1.403253,0
0.416582,0.325197,-0.291849,0
-0.498999,-1.726818,-1.490823,1
0.432645,0.308514,-0.388318,0
-1.976779,-2.127211,-1.697543,1
0.769965,0.675541,0.052684,0
-0.852381,-0.909349,-1.270322,1
0.866342,0.742274,0.190497,0
-0.531125,-0.642420,-1.118728,1
-0.916633,-1.042813,-1.311666,1
0.400520,0.375246,-0.181598,0
-1.125449,-0.325442,0.672843,1
-1.960717,-2.193943,-1.697543,1
0.850279,0.742274,0.052684,0
-1.157575,-1.409840,1.596191,1
-0.225931,-1.159594,-0.581257,1
-0.209868,0.241782,1.237877,0
-0.675690,-0.859299,-0.994696,1
-1.093324,-1.226326,-1.380573,1
0.866342,0.742274,0.080247,0
-1.751900,-1.977064,-1.656199,1
0.737839,0.892421,1.499722,0
0.545085,0.458662,-0.098911,0
0.882404,0.742274,0.135372,0
-0.996947,-1.192960,-1.339229,1
-1.125449,-1.309742,-1.242760,1
0.657525,0.492028,0.052684,0
0.850279,0.758957,0.094028,0
0.416582,-0.625737,0.755531,0
1.749797,0.959153,0.410998,0
0.898467,0.809006,0.245622,0
1.187598,1.092618,0.507467,0
1.171535,1.092618,0.479905,0
1.043033,0.992519,0.548811,0
-0.739941,-0.742518,0.038903,1
0.368394,0.308514,-0.291849,0
-0.948758,-1.059496,-1.366792,1
0.753902,0.642175,-0.030004,0
0.111389,0.158367,-0.388318,0
0.769965,0.925787,1.527285,0
-0.996947,-1.142911,-1.421917,1
0.898467,0.758957,0.149153,0
0.609336,1.142667,1.816692,0
0.769965,0.608809,-0.030004,0
-1.109387,-0.292076,0.838219,0
-0.659627,-0.642420,0.149153,1
0.159577,0.091635,-0.471006,0
1.107284,0.992519,0.397217,0
-1.173638,-1.276376,-1.421917,1
0.914530,0.775640,0.149153,0
0.512959,0.391929,-0.319412,0
0.689650,0.658858,-0.043785,0
1.187598,1.092618,0.507467,0
-1.173638,-1.326425,-1.435698,1
0.914530,0.775640,0.162934,0
1.219724,-0.175294,0.769312,0
0.641462,0.825689,1.582410,0
0.850279,0.725590,0.066465,0
0.223828,0.091635,-0.567475,0
-1.141512,-1.293059,-1.490823,1
0.625399,0.492028,-0.126473,0
-0.161680,0.441979,1.334346,0
-1.414580,-1.593354,-1.601074,1
-0.466873,0.225099,1.306784,0
-1.703711,-1.876965,-1.449479,1
-0.113491,0.408613,1.320565,0
-1.157575,-0.709152,0.149153,1
0.834216,0.725590,0.038903,0
0.625399,0.492028,-0.126473,0
0.191703,0.091635,-0.484787,0
0.930593,0.775640,0.204278,0
0.529022,0.492028,0.052684,0
0.512959,0.425296,-0.209161,0
-0.515062,0.074951,1.334346,0
0.448708,0.391929,-0.236724,0
0.416582,0.358563,-0.250505,0
0.095326,-0.041830,-0.705288,0
0.368394,0.792323,1.513503,0
-0.033177,0.341880,1.306784,0
0.255954,0.792323,1.720223,0
-1.157575,-1.326425,-1.463261,1
1.267912,1.359546,1.802911,0
0.384457,0.325197,-0.278068,0
0.529022,0.508711,0.011340,0
-0.001051,-0.008464,-0.471006,0
1.765860,1.042568,0.507467,0
0.625399,0.492028,-0.126473,0
-1.125449,-1.276376,-1.394354,1
0.063200,-0.008464,-0.498569,0
0.705713,0.592126,-0.071348,0
-0.193805,0.191733,1.127626,0
-1.832214,-2.043796,-1.697543,1
-0.017114,-0.041830,-0.388318,0
0.223828,0.125001,-0.319412,0
0.512959,0.458662,-0.112692,0
0.609336,0.492028,-0.154036,0
0.914530,0.708907,0.121590,0
-0.306245,-0.425540,-0.250505,1
-0.547188,0.091635,1.334346,0
1.267912,1.159350,0.617718,0
0.866342,0.742274,0.080247,0
1.364289,1.025885,0.755531,0
0.994844,0.909104,0.328310,0
0.641462,1.176033,1.582410,0
0.850279,0.692224,0.025121,0
0.641462,0.492028,-0.167817,0
0.529022,0.391929,-0.291849,0
1.219724,1.125984,0.535030,0
-0.386559,0.041585,0.976032,0
0.914530,0.692224,0.149153,0
0.079263,-0.091879,-0.236724,0
-0.547188,-1.109545,1.720223,0
0.448708,0.975836,1.816692,0
0.866342,0.708907,-0.085129,0
-0.980884,-0.592371,0.273185,1
0.545085,0.408613,-0.278068,0
0.962719,0.859055,0.231841,0
-1.253952,-0.575687,0.521249,1
0.641462,0.508711,-0.112692,0
0.914530,0.809006,0.190497,0
-0.145617,-0.275393,-0.760414,1
-1.013010,-1.176277,-1.394354,1
0.914530,0.825689,0.149153,0
1.123347,1.025885,0.507467,0
-0.659627,-1.426523,1.816692,0
1.155473,1.042568,0.507467,0
1.283975,1.209399,0.631499,0
-1.591272,-1.810233,-1.614855,1
0.304143,0.758957,1.389471,0
0.705713,0.608809,-0.030004,0
0.641462,0.475345,-0.154036,0
0.641462,0.508711,-0.195380,0
-1.173638,-1.276376,-1.408135,1
-0.193805,1.543060,1.706442,0
-1.141512,-1.309742,-1.146291,1
1.123347,1.025885,0.507467,0
-2.008905,2.043551,-1.697543,1
0.577211,0.542077,0.094028,0
-0.145617,-0.292076,-0.636382,1
-0.964821,-1.109545,-1.339229,1
1.123347,1.025885,0.452342,0
0.593274,0.458662,-0.154036,0
-1.896465,-2.143894,-1.697543,1
0.512959,0.391929,-0.319412,0
-0.418685,-0.475589,-1.104947,1
0.079263,0.024902,-0.415881,0
0.737839,0.625492,-0.043785,0
0.272017,0.141684,-0.526131,0
-1.543083,-1.726818,-1.628637,1
0.641462,0.608809,0.135372,0
-1.013010,-1.176277,-1.339229,1
1.412478,1.543060,1.485941,0
0.978781,0.875738,0.245622,0
1.300038,1.326180,1.816692,0
-1.205764,-1.409840,-1.463261,1
1.187598,1.075935,0.548811,0
0.834216,0.692224,0.080247,0
-0.996947,-1.293059,-1.118728,1
-1.976779,-1.793550,-1.463261,1
-0.129554,0.291831,1.320565,0
0.320205,0.542077,1.472159,0
0.850279,0.708907,0.107809,0
0.673588,0.558760,-0.098911,0
1.203661,1.092618,0.548811,0
0.545085,0.425296,0.011340,0
1.107284,1.009202,1.086283,0
-0.739941,-0.742518,0.121590,1
-0.643564,-0.809250,-0.319412,1
0.850279,0.708907,0.107809,0
1.187598,1.075935,0.548811,0
0.111389,0.058268,-0.305630,0
0.352331,0.842372,-0.085129,0
0.866342,0.725590,0.107809,0
1.139410,1.042568,0.466123,0
-1.125449,-1.276376,-1.394354,1
0.689650,0.608809,-0.057567,0
-1.719774,-2.077162,0.948469,1
-1.109387,-1.259693,-1.187634,1
-1.173638,-1.326425,-1.435698,1
0.368394,0.959153,1.816692,0
-1.045135,-0.141928,0.989813,0
-0.980884,-1.243010,-1.463261,1
-1.125449,-1.226326,-1.380573,1
0.047137,-0.041830,0.838219,0
0.962719,0.809006,0.135372,0
0.400520,0.275148,-0.415881,0
0.689650,0.859055,1.430815,0
0.786027,0.675541,-0.002441,0
0.689650,0.592126,-0.043785,0
0.721776,0.642175,0.052684,0
1.187598,1.075935,0.535030,0
-0.948758,-0.875982,0.135372,1
0.753902,0.642175,-0.030004,0
0.802090,0.658858,0.052684,0
0.496897,0.692224,1.348127,0
-0.643564,-0.825933,-1.297885,1
-0.482936,-0.692469,-1.173853,1
-1.880402,-2.093845,-1.656199,1
0.577211,0.608809,-0.016223,0
0.850279,0.708907,0.107809,0
0.705713,0.892421,1.458378,0
0.464771,0.959153,1.444597,0
-1.125449,-1.276376,-1.394354,1
-1.205764,-1.343108,-1.242760,1
0.223828,0.158367,-0.415881,0
-1.077261,-1.243010,-1.394354,1
0.689650,0.692224,0.218060,0
0.850279,0.225099,0.245622,0
0.689650,0.592126,-0.016223,0
0.609336,0.542077,-0.057567,0
0.031074,-0.058513,-0.415881,0
0.288080,0.508711,-1.421917,0
-2.008905,-2.210626,1.816692,1
1.107284,1.276131,1.210314,0
-1.253952,-1.092862,-0.016223,1
0.737839,0.909104,1.513503,0
0.641462,0.542077,-0.085129,0
0.866342,0.742274,0.080247,0
-0.322308,0.191733,1.224096,0
0.063200,0.008219,0.865781,0
1.557043,1.226082,0.962251,0
0.930593,0.842372,0.190497,0
0.898467,0.775640,0.107809,0
-0.450811,-0.592371,-1.104947,1
-0.322308,0.041585,0.948469,0
0.753902,0.642175,-0.030004,0
0.015012,-0.075196,0.810656,0
0.191703,0.391929,-1.463261,0
-1.382455,-1.526621,-1.545949,1
-0.161680,0.208416,1.279221,0
0.512959,0.508711,0.066465,0
-0.884507,-1.059496,-1.270322,1
0.882404,0.775640,0.162934,0
0.850279,0.708907,0.094028,0
0.223828,0.141684,-0.388318,0
1.139410,1.042568,0.466123,0
0.416582,0.358563,-0.209161,0
-0.450811,0.008219,1.100064,0
0.239891,-0.392174,-0.484787,0
-0.097428,0.408613,1.348127,0
0.127451,-0.041830,-0.663944,0
-0.916633,-1.109545,-1.449479,1
1.589169,0.341880,-0.526131,0
-1.077261,-1.209643,-1.366792,1
0.882404,0.758957,0.094028,0
1.187598,1.075935,0.590155,0
0.721776,0.608809,-0.057567,0
-1.221826,-1.443206,-1.353010,1
-0.466873,0.108318,1.306784,0
0.223828,0.125001,-0.457225,0
-0.306245,0.074951,1.031157,0
-1.671586,-1.893649,-1.683762,1
-0.836318,-0.692469,0.066465,1
0.818153,0.658858,-0.002441,0
-0.145617,-0.275393,-0.760414,1
0.368394,0.492028,1.348127,0
-0.450811,-0.592371,-0.856883,1
-1.125449,-1.226326,-1.449479,1
-0.322308,0.208416,1.196533,0
1.203661,1.092618,0.548811,0
-0.177742,-0.742518,-0.154036,1
-1.864340,2.043551,1.816692,0
0.914530,0.775640,0.162934,0
1.219724,1.125984,0.535030,0
0.882404,0.758957,0.190497,0
0.898467,0.758957,0.149153,0
0.898467,0.758957,0.135372,0
0.063200,0.558760,1.306784,0
-1.013010,-1.109545,-1.353010,1
0.175640,0.108318,-0.457225,0
1.075158,1.009202,0.383435,0
1.749797,1.559743,1.417034,0
-1.655523,-1.776867,-1.504605,1
-1.366392,-1.526621,-1.601074,1
-1.414580,-1.593354,-1.601074,1
-1.928591,-2.210626,0.507467,1
-1.607334,-1.810233,-1.421917,1
1.251850,1.142667,0.603936,0
-1.703711,-2.077162,-1.559730,1
0.625399,0.558760,-0.126473,0
0.737839,0.892421,1.499722,0
1.123347,1.025885,0.452342,0
-0.001051,0.542077,1.293002,0
0.593274,0.742274,1.417034,0
0.400520,0.925787,1.775348,0
-1.141512,-1.293059,-1.408135,1
-0.852381,-1.026130,-1.421917,1
-0.515062,0.108318,1.293002,0
-0.322308,-0.475589,-1.036040,1
0.673588,0.809006,1.527285,0
1.155473,1.059251,0.479905,0
-0.001051,0.391929,-0.250505,0
0.545085,0.475345,-0.057567,0
-1.157575,-0.625737,0.259404,1
-1.141512,-0.425540,0.645280,1
0.255954,0.592126,1.499722,0
-1.045135,-1.192960,-1.325448,1
0.786027,0.542077,-0.112692,0
0.769965,0.675541,0.025121,0
-0.980884,-1.126228,-1.380573,1
-1.093324,-0.492272,0.466123,1
-1.013010,-0.225343,0.714187,0
-1.446706,-1.643403,-1.587293,1
0.914530,0.742274,0.204278,0
0.753902,0.658858,0.038903,0
-1.141512,-1.309742,-1.449479,1
-1.350329,-0.642420,0.383435,1
1.219724,1.125984,0.535030,0
0.850279,0.708907,0.107809,0
2.087117,2.043551,1.816692,0
0.818153,0.725590,0.645280,0
0.207766,0.074951,-0.608819,0
0.288080,0.892421,1.789130,0
0.512959,0.475345,0.025121,0
-2.008905,-2.177260,0.907125,1
0.223828,0.775640,1.665098,0
0.850279,0.708907,0.107809,0
-0.868444,-1.009447,-0.732851,1
-0.723879,-0.825933,-1.228978,1
0.255954,0.125001,-0.539913,0
1.187598,1.075935,0.535030,0
0.496897,0.375246,-0.333193,0
0.753902,0.642175,-0.030004,0
0.786027,0.658858,0.011340,0
1.300038,1.192716,0.700406,0
-0.707816,0.441979,-0.016223,0
0.898467,0.758957,0.149153,0
1.203661,1.309497,1.816692,0
0.914530,0.775640,0.162934,0
-1.157575,-1.259693,-1.394354,1
-1.157575,-1.426523,1.554847,1
1.669483,1.209399,1.127626,0
0.480834,0.441979,-0.002441,0
-0.241994,0.241782,1.100064,0
0.079263,0.341880,-0.939571,0
-1.719774,-1.960381,-1.559730,1
0.143514,0.074951,-0.429662,0
-1.767963,-2.110528,0.865781,1
-0.691753,-0.942715,-1.160072,1
1.942551,1.960136,1.761567,0
-1.751900,-2.010430,-1.683762,1
0.529022,0.708907,1.306784,0
-1.960717,-2.093845,-1.669980,1
-1.157575,-1.243010,-1.435698,1
0.288080,0.158367,-0.443443,0
-1.687649,-1.826916,-1.587293,1
-0.900570,-0.892665,-0.829320,1
0.721776,0.658858,-0.043785,0
0.721776,0.892421,1.596191,0
0.143514,0.041585,-0.526131,0
-0.322308,-1.192960,-1.697543,1
1.781923,1.809989,1.637535,0
-1.029072,-1.126228,-1.366792,1
-1.414580,-0.659103,-0.732851,1
0.223828,0.458662,1.444597,0
-1.575209,-1.359791,-1.132509,1
0.866342,0.742274,0.080247,0
-1.125449,-1.343108,-1.587293,1
0.320205,0.225099,-0.374537,0
-1.173638,-1.359791,-1.463261,1
-0.563250,-1.076179,1.706442,0
0.769965,0.675541,0.135372,0
0.416582,0.441979,-0.057567,0
0.914530,0.725590,0.107809,0
-0.065303,0.425296,1.334346,0
0.882404,0.775640,0.162934,0
-0.258057,0.191733,1.168970,0
0.641462,0.842372,1.637535,0
0.689650,0.508711,-0.126473,0
0.480834,1.009202,1.816692,0
0.175640,0.158367,-0.415881,0
0.930593,1.176033,1.747786,0
-1.478832,-1.710135,-1.353010,1
0.111389,-0.008464,-0.429662,0
1.139410,1.059251,0.507467,0
-2.008905,-1.326425,-0.498569,1
0.079263,0.358563,1.334346,0
0.320205,0.175050,-0.471006,0
0.898467,0.758957,0.149153,0
-1.430643,-1.626720,-1.601074,1
0.336268,0.942470,1.775348,0
0.545085,0.508711,0.066465,0
-2.008905,-2.210626,-1.697543,1
-0.836318,-1.776867,-1.297885,1
-1.607334,-1.509938,-1.408135,1
