NPHI,RHOB,,,
0.949589068,-0.354413526,,,
0.731266061,-0.362085922,,,
0.496772604,-0.36202148,,,
0.343519335,-0.335083749,,,
0.326349701,-0.313422687,,,
0.441407191,-0.293889159,,,
0.561324016,-0.272184503,,,
0.573488089,-0.256620797,,,
0.605179634,-0.245480849,,,
0.716081952,-0.228641569,,,
0.796752001,-0.213493893,,,
0.628088109,-0.234352273,,,
0.393225765,-0.274081754,,,
0.347350153,-0.285506953,,,
0.394332213,-0.269536693,,,
0.323417657,-0.26358054,,,
0.112932486,-0.272392993,,,
0.025336863,-0.280533542,,,
0.313179805,-0.253860213,,,
0.521915599,-0.217364208,,,
0.374168876,-0.235763365,,,
0.078294339,-0.31342932,,,
-0.086653704,-0.388390604,,,
0.206621493,-0.422712638,,,
0.466764709,-0.426704255,,,
0.5465666,-0.436896526,,,
0.378361302,-0.427125024,,,
0.065856438,-0.396130286,,,
0.021932737,-0.338270788,,,
0.224648154,-0.276053871,,,
0.558048777,-0.256051243,,,
0.890335888,-0.297333967,,,
1.015891142,-0.336652156,,,
1.2796924,-0.334516091,,,
1.260540665,-0.301462997,,,
1.111085886,-0.292391829,,,
0.8087418,-0.376313403,,,
0.91837303,-0.524981247,,,
1.174347798,-0.660816116,,,
1.278519155,-0.752513857,,,
1.193118442,-0.777644841,,,
1.068955667,-0.734101907,,,
1.105423906,-0.654055859,,,
1.021465771,-0.584512447,,,
0.876158457,-0.532434729,,,
0.849971531,-0.461671656,,,
1.008648706,-0.392195529,,,
1.058392603,-0.34609197,,,
0.794781034,-0.323050141,,,
0.37295902,-0.343004437,,,
0.270855187,-0.357493477,,,
0.462454103,-0.360002927,,,
0.807203735,-0.323478492,,,
0.75475238,-0.259899761,,,
0.664814976,-0.196856468,,,
0.459820937,-0.256315645,,,
0.543524084,-0.473020094,,,
0.525337921,-0.676085568,,,
0.610808857,-0.734767176,,,
0.772370332,-0.647074793,,,
0.834727475,-0.537109622,,,
0.710590392,-0.452644081,,,
0.495523997,-0.397020155,,,
0.420455767,-0.331204906,,,
0.436590033,-0.266495596,,,
0.510080163,-0.242744905,,,
0.410781415,-0.218109082,,,
0.338755915,-0.197684739,,,
0.210327922,-0.174994498,,,
0.172252679,-0.218062646,,,
0.357062827,-0.268750121,,,
0.580769276,-0.290048223,,,
0.665706899,-0.270758249,,,
0.373153419,-0.280581873,,,
0.261663408,-0.326952677,,,
0.440910703,-0.410422209,,,
0.78237118,-0.493972293,,,
0.707250496,-0.518439429,,,
0.621705054,-0.467221255,,,
0.617286115,-0.364121533,,,
0.674038227,-0.285050172,,,
0.755467033,-0.239075497,,,
0.66285557,-0.240964218,,,
0.646685763,-0.256961961,,,
0.467345551,-0.254664791,,,
0.317590609,-0.23084871,,,
0.119716757,-0.198089397,,,
0.153426799,-0.15342536,,,
0.195766404,-0.124524042,,,
0.223067056,-0.085830372,,,
0.027731739,-0.024172584,,,
0.046221275,0.031861687,,,
0.344374862,0.045876888,,,
0.659854802,0.01336871,,,
0.564371671,-0.0349581,,,
0.308011745,-0.040472635,,,
0.082616079,-0.014732769,,,
-0.122544313,0.007503534,,,
-0.048642262,-0.022639242,,,
-0.040718145,-0.081952476,,,
-0.07841401,-0.139623386,,,
0.028667338,-0.214862339,,,
0.126332106,-0.296729349,,,
0.189913664,-0.407426601,,,
0.272334375,-0.464901341,,,
0.27652359,-0.47866067,,,
0.443968848,-0.397425761,,,
0.851901392,-0.353469639,,,
0.905225401,-0.300954095,,,
0.661922969,-0.233673736,,,
0.146407451,-0.15847269,,,
0.094716994,-0.162983634,,,
0.209381618,-0.2268334,,,
0.40436175,-0.348118105,,,
0.730918797,-0.473558374,,,
0.875652334,-0.547169218,,,
1.050763082,-0.549047515,,,
0.938192315,-0.520125348,,,
1.031178017,-0.458570856,,,
0.616365931,-0.427777026,,,
0.407705071,-0.414881031,,,
0.312077426,-0.435873034,,,
0.341417769,-0.448542533,,,
0.376536348,-0.438243175,,,
0.42309407,-0.433073595,,,
0.585926632,-0.417658674,,,
0.652477057,-0.45095532,,,
0.566745138,-0.512507916,,,
0.350601841,-0.548944218,,,
0.175741158,-0.501105462,,,
0.334950789,-0.421676826,,,
0.425498153,-0.379586681,,,
0.44372799,-0.351112765,,,
0.289931774,-0.355390581,,,
0.529784479,-0.392906287,,,
0.676257117,-0.45932805,,,
0.877718788,-0.506455101,,,
0.889393437,-0.528030873,,,
0.860640358,-0.509028992,,,
0.641273847,-0.475913353,,,
0.446201869,-0.419869605,,,
0.424009116,-0.390332395,,,
0.793103807,-0.396461973,,,
0.921937299,-0.445664437,,,
0.956771557,-0.455661486,,,
0.543420461,-0.429586142,,,
0.273640361,-0.340327248,,,
0.103556156,-0.237837831,,,
0.131675298,-0.134508771,,,
0.210613954,-0.108550938,,,
0.209776625,-0.152416083,,,
0.282964452,-0.223242651,,,
0.351163629,-0.166527,,,
0.524083105,0.024624274,,,
0.456071475,0.258892976,,,
0.492455575,0.252695166,,,
0.613633211,0.025947232,,,
0.550860721,-0.242630235,,,
0.274016099,-0.40805112,,,
0.014906752,-0.429534019,,,
0.117640883,-0.385861253,,,
0.167758806,-0.304302239,,,
0.27795739,-0.284136611,,,
0.3481346,-0.333885885,,,
0.513694958,-0.406917698,,,
0.353629586,-0.44723,,,
0.152808704,-0.441843402,,,
0.050948513,-0.420268578,,,
0.195252359,-0.410552988,,,
0.28188134,-0.428049957,,,
0.395317482,-0.453231641,,,
0.38035432,-0.458577489,,,
0.603784157,-0.434013691,,,
0.61944677,-0.383065605,,,
0.456599436,-0.201524727,,,
0.271714782,0.131604735,,,
0.210121319,0.431506733,,,
0.561559736,0.390807778,,,
0.76858897,0.107291124,,,
0.888056194,-0.150204204,,,
0.700624656,-0.261873773,,,
0.487841165,-0.266507916,,,
0.432068756,-0.221073417,,,
0.480704493,-0.117084774,,,
0.476424288,0.052638567,,,
0.243904582,0.151118361,,,
0.137560794,0.085136321,,,
0.359777135,-0.115830049,,,
0.469993703,-0.254213697,,,
0.421965571,-0.285729657,,,
0.315069844,-0.252024562,,,
0.504636346,-0.21008415,,,
0.828437337,-0.177211115,,,
1.116031073,-0.070600248,,,
1.094135057,0.082805982,,,
0.944166019,0.263691067,,,
0.702560083,0.28255269,,,
0.610818706,0.222594088,,,
0.555901609,0.173561258,,,
0.525264486,0.135933726,,,
0.492339748,0.046160244,,,
0.480556767,-0.102387245,,,
0.428278616,-0.201052784,,,
0.432254163,-0.224355224,,,
0.413876599,-0.158928522,,,
0.381129775,-0.07182749,,,
0.642547718,-0.030346702,,,
0.894467082,-0.082425367,,,
1.257260288,-0.153288894,,,
1.259978021,-0.208963995,,,
1.044769682,-0.214679437,,,
0.65865244,-0.15951703,,,
0.371991949,0.029011073,,,
0.545229357,0.27927657,,,
0.643068399,0.441010989,,,
0.582086608,0.472819782,,,
0.313999578,0.459039604,,,
0.289728811,0.378788385,,,
0.330407246,0.208559933,,,
0.291792909,0.059168064,,,
0.168227248,0.075067248,,,
0.091094491,0.190034734,,,
-0.050526306,0.235816083,,,
0.088669641,0.188494759,,,
0.342168818,0.145189691,,,
0.685357049,0.153247792,,,
0.677451772,0.150074968,,,
0.471595997,0.077409907,,,
0.325474048,-0.031256473,,,
0.475779217,-0.126199535,,,
0.737767297,-0.165636183,,,
0.770872517,-0.177174156,,,
0.513654708,-0.168427093,,,
0.26437429,-0.145633556,,,
0.276575401,-0.10698348,,,
0.448032817,-0.106843224,,,
0.657359301,-0.161009622,,,
0.816274122,-0.160187038,,,
0.830774837,0.009381831,,,
0.761973836,0.343293127,,,
0.593303092,0.563613913,,,
0.429632345,0.471092166,,,
0.38847562,0.20941379,,,
0.387343481,0.008731724,,,
0.474303882,-0.050960581,,,
0.579232282,-0.051541508,,,
0.694226614,-0.020367659,,,
0.724979349,-0.007750282,,,
0.572066064,-0.00693907,,,
0.261295591,-0.00085119,,,
0.042241232,0.053281092,,,
-0.028360744,0.156539076,,,
0.0394096,0.283012314,,,
0.134119631,0.372189707,,,
0.29119858,0.429081626,,,
0.497885689,0.473906768,,,
0.587397257,0.488321889,,,
0.403394464,0.428056239,,,
0.35211186,0.290136953,,,
0.493300611,0.137468016,,,
0.809642287,0.013538344,,,
0.925498141,-0.081046497,,,
0.849454276,-0.14495028,,,
0.835669925,-0.149175026,,,
0.725422527,-0.090173578,,,
0.685214461,-0.008623093,,,
0.602666148,0.019257577,,,
0.623191736,0.00129909,,,
0.683784301,0.020120911,,,
0.657688151,0.098427497,,,
0.62072792,0.158649554,,,
0.618856722,0.166427142,,,
0.588748416,0.215663723,,,
0.513994692,0.347109424,,,
0.38950328,0.491477655,,,
0.472312576,0.543735431,,,
0.639933607,0.539698325,,,
0.623695289,0.508397488,,,
0.527105068,0.391971526,,,
0.499298936,0.233878083,,,
0.572917737,0.116895834,,,
0.457385596,0.056868051,,,
0.241807084,0.018194283,,,
0.213558629,-0.030990175,,,
0.492032307,-0.058009406,,,
0.822382705,-0.055884713,,,
0.852108637,-0.040889613,,,
0.51573936,-0.011503084,,,
0.185672638,0.049471429,,,
0.225553352,0.155707015,,,
0.527543965,0.272113076,,,
0.659275459,0.354639669,,,
0.617377748,0.376474157,,,
0.571546025,0.364630085,,,
0.612890726,0.338920544,,,
0.632864161,0.304156893,,,
0.573108497,0.250814974,,,
0.459973373,0.174140289,,,
0.439664878,0.125025011,,,
0.532011077,0.139091387,,,
0.689347369,0.231305138,,,
0.734382869,0.371224024,,,
0.53745789,0.506122114,,,
0.350285193,0.568541835,,,
0.278443388,0.542601061,,,
0.250957757,0.472169675,,,
0.114139559,0.387108045,,,
0.021422975,0.303330518,,,
0.133858861,0.23533182,,,
0.403509862,0.199591114,,,
0.696286644,0.184165768,,,
0.924293209,0.175281293,,,
0.990029642,0.177896882,,,
0.7674123,0.198493703,,,
0.481057109,0.238491376,,,
0.40414487,0.277272232,,,
0.539627324,0.28143064,,,
0.630110459,0.259468216,,,
0.612500215,0.244939374,,,
0.571063239,0.259936369,,,
0.464045477,0.28247119,,,
0.434980674,0.251722849,,,
0.598762109,0.146143055,,,
0.761828678,0.043393974,,,
0.782977071,0.032870963,,,
0.734808491,0.122888946,,,
0.681360307,0.257583286,,,
0.585456692,0.333609759,,,
0.497948633,0.323156877,,,
0.542697887,0.281740531,,,
0.682085236,0.265247153,,,
0.72105283,0.280218561,,,
0.723613417,0.289248032,,,
0.791159817,0.288703117,,,
0.825352644,0.280132323,,,
0.773664756,0.242976734,,,
0.621906732,0.20604764,,,
0.572015965,0.202528914,,,
0.608042738,0.225900534,,,
0.651069163,0.252748236,,,
0.688740621,0.26413837,,,
0.770920475,0.259139372,,,
0.799011141,0.225052363,,,
0.693814265,0.17977897,,,
0.523876931,0.164769654,,,
0.405162468,0.156200755,,,
0.403165596,0.129209955,,,
0.486860606,0.117508034,,,
0.584199307,0.174489982,,,
0.570684075,0.261432752,,,
0.526903605,0.28731477,,,
0.633628483,0.26091911,,,
0.706880966,0.261775811,,,
0.592438359,0.333308398,,,
0.423073303,0.451477139,,,
0.373699577,0.574261068,,,
0.393379487,0.6377782,,,
0.467782521,0.607188121,,,
0.642560135,0.508409807,,,
0.687898795,0.398221458,,,
0.516326839,0.296690142,,,
0.30333011,0.21456726,,,
0.244566352,0.154634244,,,
0.344472918,0.034869615,,,
0.419085552,-0.170132913,,,
0.627757973,-0.370564792,,,
0.938678741,-0.454910925,,,
1.229157632,-0.437293603,,,
1.290249897,-0.35011107,,,
1.064111961,-0.20984723,,,
0.833553373,-0.063033044,,,
0.78944919,0.015059366,,,
0.902551771,0.040919588,,,
0.82849129,0.022696698,,,
0.533298435,-0.097841236,,,
0.328665148,-0.301711289,,,
0.365158864,-0.504472559,,,
0.568162881,-0.612834734,,,
0.562699797,-0.57496744,,,
0.616018239,-0.428239492,,,
0.877046099,-0.282571996,,,
1.081878067,-0.294325091,,,
1.133476035,-0.400856353,,,
1.002449773,-0.457578637,,,
0.935368391,-0.464140356,,,
0.851016748,-0.508474601,,,
0.68222868,-0.787182266,,,
0.7103399,-1.082461967,,,
0.923638076,-1.077046464,,,
1.048340373,-0.769687667,,,
1.045237266,-0.516371597,,,
0.975823095,-0.655959269,,,
1.166361593,-0.921550605,,,
1.298311464,-0.975777655,,,
1.358937856,-0.793171588,,,
1.169117435,-0.472943332,,,
1.010348199,-0.257533411,,,
0.82681235,-0.242553474,,,
0.837348437,-0.379170651,,,
1.036077388,-0.456376035,,,
1.261566613,-0.456037714,,,
1.26183723,-0.377699855,,,
1.17842033,-0.365019931,,,
1.141268269,-0.558076038,,,
1.091089757,-0.790284488,,,
0.921137864,-0.924302186,,,
0.705461939,-0.954609384,,,
0.699601706,-1.1231595,,,
0.755405801,-1.271539249,,,
0.790405771,-1.300071447,,,
1.182526262,-1.131592881,,,
1.510930528,-0.971783195,,,
1.70148958,-1.068899755,,,
1.560201274,-1.370510888,,,
1.333150005,-1.574441119,,,
1.246064357,-1.490335222,,,
1.088937665,-1.236395106,,,
0.997797469,-1.008936414,,,
0.745403669,-0.878293395,,,
0.469135393,-0.81794814,,,
0.437280493,-0.949455914,,,
0.4154061,-1.291361818,,,
0.37909565,-1.563973074,,,
0.443653271,-1.730754824,,,
0.768363313,-1.802061864,,,
1.134804286,-1.850344607,,,
1.342388671,-1.830837141,,,
1.6280397,-1.801535903,,,
1.852169416,-1.869744511,,,
1.672754913,-1.87719136,,,
1.524258426,-1.730297569,,,
1.655851613,-1.562165379,,,
1.756367925,-1.596057641,,,
1.442353043,-1.72060046,,,
0.87023528,-1.650904946,,,
0.845677624,-1.344509937,,,
0.906382375,-0.996191574,,,
1.110384079,-0.896528604,,,
1.120227781,-1.106474217,,,
0.842504723,-1.435593109,,,
0.288042806,-1.623961055,,,
-0.411770315,-1.639242827,,,
-0.662208991,-1.683923922,,,
-0.412197436,-1.7023553,,,
0.089044736,-1.452436654,,,
0.405085394,-0.7367464,,,
-0.015750067,0.130232498,,,
-0.471013861,0.235205779,,,
-0.26507309,-0.682112797,,,
0.552101835,-1.474913193,,,
1.127074139,-1.662912492,,,
1.066625876,-1.24565581,,,
0.502244681,-0.544999037,,,
-0.057330274,-0.068490718,,,
-0.258154367,0.229594581,,,
-0.164829965,0.428325379,,,
0.034827091,0.477642513,,,
0.059652795,0.46196319,,,
0.032787614,0.357481754,,,
0.201207865,0.296348031,,,
0.307048741,0.343498773,,,
0.497484259,0.42428543,,,
0.477399495,0.401377224,,,
0.38105056,0.350071864,,,
0.247354095,0.385927239,,,
0.149150661,0.390674155,,,
0.236278057,0.316748682,,,
0.365707377,0.20966682,,,
0.329156283,0.170629144,,,
0.176647212,0.197438938,,,
0.07316974,0.162230827,,,
0.092131571,0.155678585,,,
0.176372526,0.057940822,,,
0.229176282,0.076105903,,,
0.05380862,0.071358039,,,
-0.127234083,0.132959914,,,
-0.180935543,0.189855623,,,
0.005828658,0.215012668,,,
0.12704162,0.269682283,,,
0.065749818,0.321302273,,,
-0.020829064,0.234355712,,,
0.123675605,-0.209472898,,,
0.538461357,-0.804626639,,,
0.885514876,-1.212846743,,,
1.151243853,-1.296622375,,,
1.01103459,-1.013669115,,,
0.598715008,-0.583402717,,,
0.409794647,-0.507041713,,,
0.579033814,-1.030364822,,,
1.14535065,-1.63782984,,,
1.731363236,-1.968173131,,,
1.751103307,-1.864780577,,,
1.239328044,-1.37574728,,,
0.513687251,-0.58041469,,,
0.161705031,-0.01148034,,,
0.245056632,0.080151538,,,
0.272717821,0.123671728,,,
0.284998148,0.400735647,,,
0.260088947,0.568098322,,,
0.30219797,0.525900142,,,
0.391031497,0.183770587,,,
0.312106115,-0.233241595,,,
0.190694686,-0.502957223,,,
-0.036482257,-0.484622508,,,
-0.159049162,-0.212960351,,,
-0.139282972,-0.053573328,,,
0.123080632,-0.297119792,,,
0.401070453,-0.547332219,,,
0.469905924,-0.578953371,,,
0.351130016,-0.324775862,,,
0.250633187,-0.232797134,,,
0.25368491,-0.21594743,,,
0.316245873,-0.230766262,,,
0.484357826,-0.221053516,,,
0.752317254,-0.268638295,,,
0.964799725,-0.290095607,,,
0.836105396,-0.125603446,,,
0.609773704,0.174820721,,,
0.208319917,0.342313229,,,
0.104619571,0.418097097,,,
0.229832486,0.017764985,,,
0.754271093,-0.63721421,,,
1.248284532,-1.054473262,,,
1.292233709,-1.012109238,,,
0.932827072,-0.572149995,,,
0.407975474,-0.137168901,,,
0.113190686,0.051079637,,,
0.165772852,-0.113566995,,,
0.402025321,-0.494920919,,,
0.803985017,-0.759855514,,,
0.824075776,-0.68671993,,,
0.425631106,-0.374361188,,,
-0.085891095,-0.103976499,,,
-0.127503844,-0.057287276,,,
0.127216322,-0.098153022,,,
0.320615784,-0.123048508,,,
0.154052601,-0.20048702,,,
0.242038736,-0.299631137,,,
0.375713577,-0.384113736,,,
0.302185767,-0.311734873,,,
-0.127522685,-0.238171413,,,
-0.107616476,-0.331312941,,,
0.266022401,-0.498035934,,,
0.570837581,-0.441316493,,,
0.54638055,-0.222400166,,,
0.339685091,-0.09157235,,,
0.205214884,-0.200169549,,,
0.169037173,-0.366894437,,,
0.379526197,-0.386191993,,,
0.704377329,-0.311030749,,,
0.762800673,-0.128543141,,,
0.740154038,-0.231190821,,,
0.920752491,-0.563494857,,,
1.177982718,-0.776618506,,,
1.001301792,-0.580910325,,,
0.190429207,0.079190592,,,
-0.882929873,0.937094533,,,
-1.615660773,1.173005559,,,
-1.505235461,0.37786819,,,
-0.858660176,-0.69330771,,,
-0.183061515,-1.536519807,,,
0.470771086,-1.955175261,,,
0.920773473,-1.928819879,,,
1.138240525,-1.419433788,,,
0.744306642,-0.65398194,,,
0.157684524,-0.04172736,,,
-0.177554541,0.169960084,,,
0.059220322,-0.022539736,,,
0.528422615,-0.497844504,,,
1.024896444,-0.795643131,,,
0.977073415,-0.738747895,,,
0.613351032,-0.319310606,,,
0.085610853,0.027399074,,,
-0.136345148,0.076109693,,,
0.001151305,0.063799364,,,
0.148476687,0.069801005,,,
0.246061169,0.193218931,,,
0.177419242,0.198936268,,,
0.225530443,0.143221365,,,
0.299791532,-0.014081714,,,
0.398381195,-0.27699681,,,
0.384305246,-0.453996417,,,
0.410528996,-0.567015478,,,
0.536040789,-0.520659837,,,
0.746261337,-0.665928836,,,
0.631782548,-0.884490732,,,
0.472426475,-0.94255398,,,
0.300642563,-0.919081432,,,
0.564436756,-1.001128026,,,
0.857019997,-1.143220883,,,
0.922961105,-1.127120791,,,
0.746152576,-0.788947789,,,
0.578226459,-0.537177855,,,
0.61571251,-0.744853307,,,
0.702121186,-1.096750573,,,
0.706363282,-1.180194044,,,
0.590603985,-0.778845548,,,
0.448227858,-0.214986485,,,
0.302170994,0.165900234,,,
0.21366482,0.464031022,,,
0.147613666,0.537313969,,,
0.189076549,0.435410216,,,
0.124179801,0.2312189,,,
-0.012765571,0.153446805,,,
-0.159137583,0.079925042,,,
-0.173879799,-0.084416437,,,
-0.052882003,-0.224166636,,,
0.08378804,-0.221117958,,,
0.286632342,-0.14197173,,,
0.413812156,-0.132247612,,,
0.516910893,-0.057821766,,,
0.453402128,0.029122899,,,
0.309404653,-0.015636853,,,
0.286639621,-0.33904125,,,
0.305931375,-0.660677755,,,
0.38610986,-0.808305049,,,
0.348323004,-0.727890829,,,
0.342306482,-0.505900709,,,
0.385284735,-0.267774961,,,
0.436087978,-0.11995055,,,
0.366424813,-0.087972123,,,
0.256540949,-0.045714239,,,
0.150255182,0.033970269,,,
0.289724101,0.125110302,,,
0.404259626,0.124324678,,,
0.375988476,0.077058318,,,
0.286521226,0.03667115,,,
0.272676073,0.021371845,,,
0.33344912,-0.056686448,,,
0.273534812,-0.185813183,,,
0.160683365,-0.260521438,,,
0.06752767,-0.197977571,,,
0.049199135,-0.102277314,,,
0.011719293,-0.102397669,,,
0.210206957,-0.224726714,,,
0.465036313,-0.361841421,,,
0.563292628,-0.311990746,,,
0.446868563,-0.089471349,,,
0.327437094,0.193191448,,,
0.388681794,0.418350127,,,
0.476314457,0.513917709,,,
0.390385569,0.665015397,,,
0.072217441,0.763386209,,,
-0.357251865,0.598553832,,,
-0.511855223,0.135268456,,,
-0.068401815,-0.253119129,,,
0.508001506,-0.269012627,,,
0.658396381,0.008817963,,,
0.375603961,0.235728897,,,
0.156650655,0.291566998,,,
0.183869522,0.245427428,,,
0.285879795,0.156364703,,,
0.396186283,-0.020613107,,,
0.534270645,-0.128434158,,,
0.51409232,-0.148415937,,,
0.27997974,-0.083348405,,,
0.066876391,-0.032476134,,,
-0.0386746,-0.004760359,,,
-0.106808478,0.061392263,,,
-0.230166895,0.093565912,,,
-0.306089368,0.051263486,,,
-0.289176006,-0.033589654,,,
-0.131397606,-0.05365009,,,
0.104618715,0.067210055,,,
0.316210761,0.247385329,,,
0.290646426,0.456640085,,,
0.014075204,0.607475267,,,
-0.287734285,0.690484228,,,
-0.396006862,0.613792485,,,
-0.20441073,0.472719328,,,
0.071422289,0.380753868,,,
0.221247883,0.404097058,,,
0.149035906,0.480908209,,,
-0.078654654,0.591508798,,,
-0.211332451,0.62324841,,,
-0.081503414,0.532186086,,,
0.19592462,0.40959643,,,
0.303632841,0.344301456,,,
0.162423965,0.321089045,,,
0.040958156,0.265400677,,,
0.066872323,0.20705123,,,
0.059660075,0.222726763,,,
-0.08978764,0.337752057,,,
-0.318567091,0.457096866,,,
-0.478108785,0.487812986,,,
-0.446862559,0.538825514,,,
-0.316190412,0.675286325,,,
-0.222141296,0.812754516,,,
-0.183486067,0.814086003,,,
-0.113306503,0.703051378,,,
-0.029888318,0.626425972,,,
-0.090297617,0.598141592,,,
-0.206934065,0.565656157,,,
-0.273217084,0.493384382,,,
-0.290419475,0.414661766,,,
-0.237910529,0.353813294,,,
-0.105340208,0.317512511,,,
0.131455635,0.336561775,,,
0.265220612,0.437471414,,,
0.192050983,0.567002807,,,
0.005116575,0.62920172,,,
0.040930323,0.493877174,,,
0.350537184,0.177173804,,,
0.525654355,-0.064845951,,,
0.371095957,-0.063047259,,,
0.069029767,0.164676782,,,
-0.085519638,0.407951263,,,
-0.218485181,0.592115311,,,
-0.453998376,0.869427521,,,
-0.779785748,1.28660839,,,
-1.105309569,1.698566608,,,
-1.420906941,1.890705363,,,
-1.503389741,1.775701864,,,
-1.228091854,1.387277319,,,
-0.757016222,0.841932556,,,
-0.336999678,0.354754338,,,
-0.078517846,0.104486946,,,
0.01495835,0.089888923,,,
0.007190522,0.208251938,,,
0.09772975,0.276575689,,,
0.261670687,0.2783668,,,
0.442429499,0.279737141,,,
0.418866532,0.323455396,,,
0.263831985,0.388508712,,,
0.168836565,0.44240218,,,
0.139099287,0.493836424,,,
0.176553652,0.536433576,,,
0.138749026,0.547903316,,,
-0.061743646,0.520060554,,,
-0.242328826,0.504105457,,,
-0.290438958,0.508431604,,,
-0.221862757,0.531756789,,,
-0.092045067,0.556510123,,,
-0.135315989,0.564885696,,,
-0.298819314,0.556250459,,,
-0.418841688,0.552299592,,,
-0.309647214,0.568382626,,,
-0.142794145,0.592115311,,,
-0.020696753,0.625419539,,,
0.065468068,0.650097059,,,
0.164364744,0.663573979,,,
0.119762788,0.634287904,,,
-0.07260623,0.58762332,,,
-0.163463177,0.551824806,,,
-0.17665127,0.53029547,,,
-0.075008386,0.513074276,,,
0.019480483,0.475216458,,,
0.065615152,0.432575712,,,
0.061076319,0.409730053,,,
0.120190552,0.439641595,,,
0.271030746,0.451879902,,,
0.434356585,0.420775233,,,
0.4852247,0.328866634,,,
0.489309864,0.250175292,,,
0.323708185,0.237637519,,,
0.122989427,0.144611608,,,
-0.026363443,-0.104066529,,,
-0.004623931,-0.442046204,,,
0.08496728,-0.582816104,,,
0.197722384,-0.506412455,,,
0.220532803,-0.353247883,,,
0.226891451,-0.300536169,,,
0.147964784,-0.263520837,,,
0.10844418,-0.218742131,,,
0.119353651,-0.142211493,,,
0.232882496,-0.002741806,,,
0.241280408,0.155542119,,,
0.047442264,0.308245173,,,
-0.242508667,0.329715753,,,
-0.318096722,0.360902869,,,
-0.228622407,0.407651796,,,
-0.23425998,0.43664883,,,
-0.275531033,0.44190844,,,
-0.222566491,0.465883731,,,
-0.043372506,0.506192243,,,
-0.117091076,0.537610592,,,
-0.341245413,0.533892853,,,
-0.579928512,0.532526302,,,
-0.615199313,0.563141022,,,
-0.57587375,0.596388389,,,
-0.55648544,0.605904018,,,
-0.559864944,0.570150992,,,
-0.547852023,0.527539624,,,
-0.544418567,0.484556767,,,
-0.499281371,0.445532358,,,
-0.482459,0.403579627,,,
-0.490363849,0.410373526,,,
-0.580182858,0.475932902,,,
-0.562784997,0.572658546,,,
-0.419962908,0.611033796,,,
-0.342166882,0.611889548,,,
-0.360686819,0.578948281,,,
-0.314589618,0.573299176,,,
-0.244705505,0.561093091,,,
-0.214850689,0.553246322,,,
-0.232796849,0.445360829,,,
-0.09120731,0.310185069,,,
0.124971741,0.075847187,,,
0.315395055,-0.158576934,,,
0.465786291,-0.313526931,,,
0.326628453,-0.202123659,,,
0.018260137,0.104501161,,,
-0.296757142,0.400928973,,,
-0.379025846,0.471398266,,,
-0.298219845,0.437180477,,,
-0.296857553,0.405997152,,,
-0.327551412,0.401633097,,,
-0.235579881,0.258777359,,,
0.001441834,0.096436427,,,
0.25856908,0.068419291,,,
0.329551504,0.220052417,,,
0.25721214,0.382080617,,,
0.104020959,0.418121737,,,
-0.045962852,0.380020366,,,
-0.079454088,0.299982374,,,
0.100111782,0.207967634,,,
0.172919373,0.088777297,,,
0.142593974,0.103919287,,,
-0.032584427,0.156131575,,,
-0.085537836,0.265512503,,,
-0.102806812,0.276064891,,,
-0.028402493,0.269667121,,,
0.055915109,0.23543796,,,
0.102793975,0.224745315,,,
0.167645335,0.211616192,,,
0.208908466,0.188515608,,,
0.249193606,0.131418991,,,
0.03910751,0.121700559,,,
-0.004296151,0.15538291,,,
-0.007138274,0.248701653,,,
0.061462548,0.326520185,,,
-0.079839888,0.383238678,,,
-0.206201428,0.378863252,,,
-0.21195654,0.285611793,,,
-0.062753751,0.109052856,,,
0.165636902,-0.031915108,,,
0.400309556,-0.13114262,,,
0.623335608,-0.378833278,,,
0.599255815,-0.710481994,,,
0.484611101,-0.804810014,,,
0.210925891,-0.571734912,,,
0.167572543,-0.146345262,,,
0.115073231,0.102419114,,,
0.09879445,0.187459895,,,
0.06863262,0.218959745,,,
0.141773559,0.166520015,,,
0.464097931,0.105404298,,,
0.648252517,0.007192696,,,
0.805851505,-0.076891879,,,
0.776265593,-0.246401992,,,
0.706225832,-0.405108582,,,
0.535931386,-0.543962278,,,
0.466923782,-0.558416254,,,
0.569607172,-0.473892904,,,
0.691833878,-0.312908098,,,
0.554316229,-0.144363668,,,
0.447194203,-0.036388146,,,
0.480830596,-0.029785677,,,
0.423639372,-0.076074981,,,
0.396969874,-0.198025902,,,
0.376738669,-0.433046112,,,
0.491025842,-0.588841437,,,
0.592868477,-0.627374475,,,
0.596268749,-0.459600034,,,
0.656924686,-0.314492614,,,
0.689404318,-0.178337904,,,
0.522380186,-0.060537809,,,
0.309051822,0.088411494,,,
0.02159832,0.225045729,,,
-0.161007497,0.235231366,,,
-0.144560222,0.112711838,,,
0.021134374,-0.160450492,,,
0.296830586,-0.420845713,,,
0.476864897,-0.673607392,,,
0.654708793,-0.838877122,,,
0.602222327,-0.994789959,,,
0.488429929,-0.929727166,,,
0.440494072,-0.633766559,,,
0.355956594,-0.188518802,,,
0.057580989,0.127161076,,,
-0.349635403,0.192801005,,,
-0.276726972,0.135364172,,,
-0.052481216,0.037584711,,,
0.0303542,-0.029328897,,,
0.025344784,-0.06536054,,,
0.220233283,-0.173999436,,,
0.426631577,-0.114953447,,,
0.398395753,-0.050334167,,,
0.21885108,0.098966725,,,
-0.016071639,0.125479896,,,
